SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
7641.4444		3		0.9594		0.6219		0.7220		4.2338			7642.0664	7642.9204	Llegada
7642.0664		4		0.1355		29.9791		0.7383		3.9449			7672.0455	7642.9204	Salida
7642.9204		3		-------		-------		-------		-------			7672.0455	7645.6783	Salida
7645.6783		2		-------		-------		-------		-------			7672.0455	7646.0113	Salida
7646.0113		1		-------		-------		-------		-------			7672.0455	7660.8920	Salida
7660.8920		0		-------		-------		-------		-------			7672.0455	-------		Llegada
7672.0455		1		0.1634		27.1709		0.6698		5.2097			7699.2164	7677.2552	Salida
7677.2552		0		-------		-------		-------		-------			7699.2164	-------		Llegada
7699.2164		1		0.3614		15.2673		0.5724		7.2534			7714.4837	7706.4698	Salida
7706.4698		0		-------		-------		-------		-------			7714.4837	-------		Llegada
7714.4837		1		0.8532		2.3822		0.6279		6.0503			7716.8658	7720.5340	Llegada
7716.8658		2		0.7390		4.5374		0.0704		34.4957			7721.4032	7720.5340	Salida
7720.5340		1		-------		-------		-------		-------			7721.4032	7751.3615	Llegada
7721.4032		2		0.7763		3.7986		0.5060		8.8570			7725.2018	7730.2602	Llegada
7725.2018		3		0.2189		22.7902		0.2571		17.6594			7747.9921	7730.2602	Salida
7730.2602		2		-------		-------		-------		-------			7747.9921	7742.8612	Salida
7742.8612		1		-------		-------		-------		-------			7747.9921	7751.3615	Llegada
7747.9921		2		0.3599		15.3304		0.1412		25.4514			7763.3225	7751.3615	Salida
7751.3615		1		-------		-------		-------		-------			7763.3225	7773.4435	Llegada
7763.3225		2		0.7915		3.5080		0.4689		9.8468			7766.8305	7773.1692	Llegada
7766.8305		3		0.4375		12.4004		0.9161		1.1392			7779.2308	7767.9697	Salida
7767.9697		2		-------		-------		-------		-------			7779.2308	7773.1692	Salida
7773.1692		1		-------		-------		-------		-------			7779.2308	7773.4435	Salida
7773.4435		0		-------		-------		-------		-------			7779.2308	-------		Llegada
7779.2308		1		0.8226		2.9291		0.0552		37.6571			7782.1599	7816.8880	Llegada
7782.1599		2		0.5278		9.5845		0.8854		1.5822			7791.7444	7783.7421	Salida
7783.7421		1		-------		-------		-------		-------			7791.7444	7816.8880	Llegada
7791.7444		2		0.5827		8.1001		0.6779		5.0530			7799.8445	7796.7975	Salida
7796.7975		1		-------		-------		-------		-------			7799.8445	7816.8880	Llegada
7799.8445		2		0.9068		1.4674		0.4531		10.2900			7801.3118	7810.1345	Llegada
7801.3118		3		0.4385		12.3656		0.8662		1.8674			7813.6775	7803.1792	Salida
7803.1792		2		-------		-------		-------		-------			7813.6775	7810.1345	Salida
7810.1345		1		-------		-------		-------		-------			7813.6775	7816.8880	Llegada
7813.6775		2		0.1752		26.1287		0.5740		7.2159			7839.8062	7816.8880	Salida
7816.8880		1		-------		-------		-------		-------			7839.8062	7820.8934	Salida
7820.8934		0		-------		-------		-------		-------			7839.8062	-------		Llegada
7839.8062		1		0.6045		7.5513		0.3386		14.0777			7847.3575	7853.8839	Llegada
7847.3575		2		0.2439		21.1679		0.9658		0.4518			7868.5254	7847.8093	Salida
7847.8093		1		-------		-------		-------		-------			7868.5254	7853.8839	Salida
7853.8839		0		-------		-------		-------		-------			7868.5254	-------		Llegada
7868.5254		1		0.9110		1.3983		0.0970		30.3282			7869.9237	7898.8536	Llegada
7869.9237		2		0.5937		7.8202		0.6500		5.6009			7877.7439	7875.5246	Salida
7875.5246		1		-------		-------		-------		-------			7877.7439	7898.8536	Llegada
7877.7439		2		0.1674		26.8094		0.3700		12.9252			7904.5532	7890.6691	Salida
7890.6691		1		-------		-------		-------		-------			7904.5532	7898.8536	Salida
7898.8536		0		-------		-------		-------		-------			7904.5532	-------		Llegada
7904.5532		1		0.1559		27.8761		0.3863		12.3659			7932.4294	7916.9192	Salida
7916.9192		0		-------		-------		-------		-------			7932.4294	-------		Llegada
7932.4294		1		0.6271		7.0005		0.5158		8.6068			7939.4298	7941.0362	Llegada
7939.4298		2		0.5274		9.5959		0.4185		11.3229			7949.0257	7941.0362	Salida
7941.0362		1		-------		-------		-------		-------			7949.0257	7950.7527	Llegada
7949.0257		2		0.9846		0.2321		0.9649		0.4641			7949.2578	7949.4898	Llegada
7949.2578		3		0.3346		16.4208		0.8073		2.7834			7965.6786	7949.4898	Salida
7949.4898		2		-------		-------		-------		-------			7965.6786	7950.7527	Salida
7950.7527		1		-------		-------		-------		-------			7965.6786	7952.0412	Salida
7952.0412		0		-------		-------		-------		-------			7965.6786	-------		Llegada
7965.6786		1		0.0201		58.5787		0.8625		1.9234			8024.2572	7967.6019	Salida
7967.6019		0		-------		-------		-------		-------			8024.2572	-------		Llegada
8024.2572		1		0.6927		5.5081		0.6029		6.5785			8029.7653	8030.8357	Llegada
8029.7653		2		0.5404		9.2313		0.5995		6.6521			8038.9966	8030.8357	Salida
8030.8357		1		-------		-------		-------		-------			8038.9966	8036.4173	Salida
8036.4173		0		-------		-------		-------		-------			8038.9966	-------		Llegada
8038.9966		1		0.0560		43.2281		0.9789		0.2770			8082.2247	8039.2736	Salida
8039.2736		0		-------		-------		-------		-------			8082.2247	-------		Llegada
8082.2247		1		0.4657		11.4640		0.2312		19.0373			8093.6887	8101.2620	Llegada
8093.6887		2		0.5530		8.8872		0.0701		34.5455			8102.5760	8101.2620	Salida
8101.2620		1		-------		-------		-------		-------			8102.5760	8128.2342	Llegada
8102.5760		2		0.5698		8.4364		0.7968		2.9529			8111.0123	8105.5288	Salida
8105.5288		1		-------		-------		-------		-------			8111.0123	8128.2342	Llegada
8111.0123		2		0.0360		49.8730		0.4808		9.5195			8160.8853	8120.5318	Salida
8120.5318		1		-------		-------		-------		-------			8160.8853	8128.2342	Salida
8128.2342		0		-------		-------		-------		-------			8160.8853	-------		Llegada
8160.8853		1		0.8938		1.6838		0.6297		6.0127			8162.5692	8166.8980	Llegada
8162.5692		2		0.1308		30.5135		0.0612		36.3107			8193.0826	8166.8980	Salida
8166.8980		1		-------		-------		-------		-------			8193.0826	8198.8798	Llegada
8193.0826		2		0.9997		0.0045		0.2867		16.2411			8193.0871	8198.8798	Llegada
8193.0871		3		0.4475		12.0613		0.6268		6.0733			8205.1484	8198.8798	Salida
8198.8798		2		-------		-------		-------		-------			8205.1484	8199.1604	Salida
8199.1604		1		-------		-------		-------		-------			8205.1484	8209.3237	Llegada
8205.1484		2		0.8025		3.3006		0.9749		0.3300			8208.4490	8205.4784	Salida
8205.4784		1		-------		-------		-------		-------			8208.4490	8209.3237	Llegada
8208.4490		2		0.0453		46.4148		0.7871		3.1116			8254.8638	8209.3237	Salida
8209.3237		1		-------		-------		-------		-------			8254.8638	8211.5606	Salida
8211.5606		0		-------		-------		-------		-------			8254.8638	-------		Llegada
8254.8638		1		0.9399		0.9303		0.3799		12.5806			8255.7941	8267.4445	Llegada
8255.7941		2		0.5944		7.8031		0.9600		0.5307			8263.5972	8256.3248	Salida
8256.3248		1		-------		-------		-------		-------			8263.5972	8267.4445	Llegada
8263.5972		2		0.2424		21.2568		0.2871		16.2246			8284.8540	8267.4445	Salida
8267.4445		1		-------		-------		-------		-------			8284.8540	8279.8218	Salida
8279.8218		0		-------		-------		-------		-------			8284.8540	-------		Llegada
8284.8540		1		0.5629		8.6203		0.7828		3.1830			8293.4743	8288.0370	Salida
8288.0370		0		-------		-------		-------		-------			8293.4743	-------		Llegada
8293.4743		1		0.8865		1.8064		0.6189		6.2373			8295.2807	8299.7116	Llegada
8295.2807		2		0.7617		4.0821		0.3522		13.5656			8299.3629	8299.7116	Llegada
8299.3629		3		0.8501		2.4356		0.3147		15.0298			8301.7984	8299.7116	Salida
8299.7116		2		-------		-------		-------		-------			8301.7984	8308.8463	Llegada
8301.7984		3		0.4224		12.9288		0.4200		11.2790			8314.7272	8308.8463	Salida
8308.8463		2		-------		-------		-------		-------			8314.7272	8313.0774	Salida
8313.0774		1		-------		-------		-------		-------			8314.7272	8314.3926	Salida
8314.3926		0		-------		-------		-------		-------			8314.7272	-------		Llegada
8314.7272		1		0.1115		32.9053		0.4583		10.1422			8347.6325	8324.8694	Salida
8324.8694		0		-------		-------		-------		-------			8347.6325	-------		Llegada
8347.6325		1		0.9008		1.5676		0.0053		68.0689			8349.2001	8415.7013	Llegada
8349.2001		2		0.0880		36.4517		0.0315		44.9309			8385.6518	8394.1310	Llegada
8385.6518		3		0.0666		40.6469		0.0877		31.6358			8426.2988	8394.1310	Salida
8394.1310		2		-------		-------		-------		-------			8426.2988	8415.7013	Salida
8415.7013		1		-------		-------		-------		-------			8426.2988	8417.2876	Salida
8417.2876		0		-------		-------		-------		-------			8426.2988	-------		Llegada
8426.2988		1		0.3183		17.1738		0.5140		8.6507			8443.4725	8434.9495	Salida
8434.9495		0		-------		-------		-------		-------			8443.4725	-------		Llegada
8443.4725		1		0.7145		5.0426		0.1207		27.4838			8448.5152	8470.9563	Llegada
8448.5152		2		0.4890		10.7315		0.7598		3.5711			8459.2467	8452.0862	Salida
8452.0862		1		-------		-------		-------		-------			8459.2467	8470.9563	Llegada
8459.2467		2		0.9079		1.4498		0.4288		11.0066			8460.6964	8470.2533	Llegada
8460.6964		3		0.1397		29.5193		0.5023		8.9520			8490.2157	8469.6484	Salida
8469.6484		2		-------		-------		-------		-------			8490.2157	8470.2533	Salida
8470.2533		1		-------		-------		-------		-------			8490.2157	8470.9563	Salida
8470.9563		0		-------		-------		-------		-------			8490.2157	-------		Llegada
8490.2157		1		0.3888		14.1686		0.3822		12.5051			8504.3843	8502.7208	Salida
8502.7208		0		-------		-------		-------		-------			8504.3843	-------		Llegada
8504.3843		1		0.7893		3.5485		0.9517		0.6432			8507.9328	8505.0276	Salida
8505.0276		0		-------		-------		-------		-------			8507.9328	-------		Llegada
8507.9328		1		0.1650		27.0291		0.6759		5.0927			8534.9619	8513.0255	Salida
8513.0255		0		-------		-------		-------		-------			8534.9619	-------		Llegada
8534.9619		1		0.5706		8.4150		0.9267		0.9893			8543.3770	8535.9512	Salida
8535.9512		0		-------		-------		-------		-------			8543.3770	-------		Llegada
8543.3770		1		0.0281		53.5826		0.4208		11.2539			8596.9595	8554.6309	Salida
8554.6309		0		-------		-------		-------		-------			8596.9595	-------		Llegada
8596.9595		1		0.2414		21.3181		0.4504		10.3677			8618.2776	8607.3273	Salida
8607.3273		0		-------		-------		-------		-------			8618.2776	-------		Llegada
8618.2776		1		0.8407		2.6025		0.3529		13.5394			8620.8802	8631.8170	Llegada
8620.8802		2		0.9088		1.4349		0.7415		3.8884			8622.3151	8624.7685	Llegada
8622.3151		3		0.3582		15.3979		0.9968		0.0417			8637.7130	8622.3567	Salida
8622.3567		2		-------		-------		-------		-------			8637.7130	8624.7685	Salida
8624.7685		1		-------		-------		-------		-------			8637.7130	8631.8170	Salida
8631.8170		0		-------		-------		-------		-------			8637.7130	-------		Llegada
8637.7130		1		0.7730		3.8615		0.4248		11.1298			8641.5745	8648.8428	Llegada
8641.5745		2		0.0845		37.0602		0.0913		31.1195			8678.6348	8648.8428	Salida
8648.8428		1		-------		-------		-------		-------			8678.6348	8672.6941	Salida
8672.6941		0		-------		-------		-------		-------			8678.6348	-------		Llegada
8678.6348		1		0.9388		0.9466		0.7990		2.9167			8679.5813	8681.5515	Llegada
8679.5813		2		0.2120		23.2662		0.4278		11.0375			8702.8475	8681.5515	Salida
8681.5515		1		-------		-------		-------		-------			8702.8475	8690.6188	Salida
8690.6188		0		-------		-------		-------		-------			8702.8475	-------		Llegada
8702.8475		1		0.5588		8.7287		0.1199		27.5751			8711.5763	8730.4227	Llegada
8711.5763		2		0.8567		2.3205		0.6986		4.6634			8713.8968	8716.2396	Llegada
8713.8968		3		0.6222		7.1183		0.2455		18.2572			8721.0151	8716.2396	Salida
8716.2396		2		-------		-------		-------		-------			8721.0151	8730.4227	Llegada
8721.0151		3		0.0807		37.7508		0.4115		11.5434			8758.7659	8730.4227	Salida
8730.4227		2		-------		-------		-------		-------			8758.7659	8732.1539	Salida
8732.1539		1		-------		-------		-------		-------			8758.7659	8732.5585	Salida
8732.5585		0		-------		-------		-------		-------			8758.7659	-------		Llegada
8758.7659		1		0.1972		24.3499		0.2457		18.2472			8783.1158	8777.0131	Salida
8777.0131		0		-------		-------		-------		-------			8783.1158	-------		Llegada
8783.1158		1		0.0874		36.5631		0.7679		3.4336			8819.6789	8786.5494	Salida
8786.5494		0		-------		-------		-------		-------			8819.6789	-------		Llegada
8819.6789		1		0.1724		26.3668		0.1155		28.0636			8846.0457	8847.7426	Llegada
8846.0457		2		0.1886		25.0186		0.4138		11.4693			8871.0644	8847.7426	Salida
8847.7426		1		-------		-------		-------		-------			8871.0644	8857.5150	Salida
8857.5150		0		-------		-------		-------		-------			8871.0644	-------		Llegada
8871.0644		1		0.5659		8.5397		0.0294		45.8676			8879.6040	8916.9320	Llegada
8879.6040		2		0.7668		3.9834		0.4747		9.6862			8883.5874	8889.2903	Llegada
8883.5874		3		0.7708		3.9042		0.1250		27.0301			8887.4916	8889.2903	Llegada
8887.4916		4		0.4715		11.2779		0.5439		7.9176			8898.7695	8889.2903	Salida
8889.2903		3		-------		-------		-------		-------			8898.7695	8895.4092	Salida
8895.4092		2		-------		-------		-------		-------			8898.7695	8910.6176	Llegada
8898.7695		3		0.5498		8.9724		0.5560		7.6304			8907.7418	8906.3999	Salida
8906.3999		2		-------		-------		-------		-------			8907.7418	8910.6176	Llegada
8907.7418		3		0.6351		6.8084		0.4887		9.3089			8914.5502	8910.6176	Salida
8910.6176		2		-------		-------		-------		-------			8914.5502	8916.9320	Llegada
8914.5502		3		0.3550		15.5328		0.8472		2.1561			8930.0831	8916.7064	Salida
8916.7064		2		-------		-------		-------		-------			8930.0831	8916.9320	Salida
8916.9320		1		-------		-------		-------		-------			8930.0831	8917.0507	Salida
8917.0507		0		-------		-------		-------		-------			8930.0831	-------		Llegada
8930.0831		1		0.9165		1.3079		0.9139		1.1709			8931.3910	8931.2540	Salida
8931.2540		0		-------		-------		-------		-------			8931.3910	-------		Llegada
8931.3910		1		0.9671		0.5024		0.7732		3.3444			8931.8935	8934.7354	Llegada
8931.8935		2		0.6124		7.3546		0.5892		6.8764			8939.2481	8934.7354	Salida
8934.7354		1		-------		-------		-------		-------			8939.2481	8938.7698	Salida
8938.7698		0		-------		-------		-------		-------			8939.2481	-------		Llegada
8939.2481		1		0.0187		59.7018		0.6932		4.7644			8998.9499	8944.0125	Salida
8944.0125		0		-------		-------		-------		-------			8998.9499	-------		Llegada
8998.9499		1		0.0007		108.5551		0.2159		19.9268			9107.5050	9018.8767	Salida
9018.8767		0		-------		-------		-------		-------			9107.5050	-------		Llegada
9107.5050		1		0.9389		0.9463		0.0881		31.5814			9108.4513	9139.0865	Llegada
9108.4513		2		0.9838		0.2450		0.1113		28.5430			9108.6963	9136.9943	Llegada
9108.6963		3		0.2036		23.8765		0.1724		22.8499			9132.5728	9131.5462	Salida
9131.5462		2		-------		-------		-------		-------			9132.5728	9136.9943	Llegada
9132.5728		3		0.5251		9.6614		0.7695		3.4065			9142.2342	9135.9793	Salida
9135.9793		2		-------		-------		-------		-------			9142.2342	9136.9943	Salida
9136.9943		1		-------		-------		-------		-------			9142.2342	9139.0865	Salida
9139.0865		0		-------		-------		-------		-------			9142.2342	-------		Llegada
9142.2342		1		0.2018		24.0073		0.2919		16.0068			9166.2415	9158.2410	Salida
9158.2410		0		-------		-------		-------		-------			9166.2415	-------		Llegada
9166.2415		1		0.2442		21.1484		0.9726		0.3607			9187.3898	9166.6021	Salida
9166.6021		0		-------		-------		-------		-------			9187.3898	-------		Llegada
9187.3898		1		0.4169		13.1222		0.7157		4.3492			9200.5120	9191.7390	Salida
9191.7390		0		-------		-------		-------		-------			9200.5120	-------		Llegada
9200.5120		1		0.5165		9.9101		0.9668		0.4394			9210.4221	9200.9514	Salida
9200.9514		0		-------		-------		-------		-------			9210.4221	-------		Llegada
9210.4221		1		0.2717		19.5472		0.1517		24.5200			9229.9693	9234.9421	Llegada
9229.9693		2		0.4554		11.7976		0.6267		6.0744			9241.7669	9234.9421	Salida
9234.9421		1		-------		-------		-------		-------			9241.7669	9236.0437	Salida
9236.0437		0		-------		-------		-------		-------			9241.7669	-------		Llegada
9241.7669		1		0.9988		0.0177		0.3719		12.8576			9241.7845	9254.6245	Llegada
9241.7845		2		0.5406		9.2266		0.9659		0.4513			9251.0111	9242.2358	Salida
9242.2358		1		-------		-------		-------		-------			9251.0111	9254.6245	Llegada
9251.0111		2		0.1451		28.9550		0.1530		24.4033			9279.9661	9254.6245	Salida
9254.6245		1		-------		-------		-------		-------			9279.9661	9275.4144	Salida
9275.4144		0		-------		-------		-------		-------			9279.9661	-------		Llegada
9279.9661		1		0.5551		8.8290		0.1638		23.5198			9288.7951	9303.4859	Llegada
9288.7951		2		0.8462		2.5053		0.5558		7.6349			9291.3004	9296.4301	Llegada
9291.3004		3		0.3797		14.5253		0.7850		3.1462			9305.8257	9294.4466	Salida
9294.4466		2		-------		-------		-------		-------			9305.8257	9296.4301	Salida
9296.4301		1		-------		-------		-------		-------			9305.8257	9303.4859	Salida
9303.4859		0		-------		-------		-------		-------			9305.8257	-------		Llegada
9305.8257		1		0.6439		6.6027		0.3635		13.1553			9312.4285	9318.9811	Llegada
9312.4285		2		0.8963		1.6416		0.8475		2.1513			9314.0701	9314.5798	Llegada
9314.0701		3		0.5360		9.3556		0.4215		11.2319			9323.4257	9314.5798	Salida
9314.5798		2		-------		-------		-------		-------			9323.4257	9318.9811	Salida
9318.9811		1		-------		-------		-------		-------			9323.4257	9325.3020	Llegada
9323.4257		2		0.6170		7.2441		0.7378		3.9539			9330.6698	9325.3020	Salida
9325.3020		1		-------		-------		-------		-------			9330.6698	9327.3796	Salida
9327.3796		0		-------		-------		-------		-------			9330.6698	-------		Llegada
9330.6698		1		0.7134		5.0659		0.8611		1.9435			9335.7357	9332.6134	Salida
9332.6134		0		-------		-------		-------		-------			9335.7357	-------		Llegada
9335.7357		1		0.7104		5.1292		0.1303		26.4900			9340.8649	9362.2258	Llegada
9340.8649		2		0.5768		8.2540		0.2269		19.2826			9349.1189	9360.1475	Llegada
9349.1189		3		0.0971		34.9814		0.8485		2.1362			9384.1003	9351.2551	Salida
9351.2551		2		-------		-------		-------		-------			9384.1003	9360.1475	Salida
9360.1475		1		-------		-------		-------		-------			9384.1003	9362.2258	Salida
9362.2258		0		-------		-------		-------		-------			9384.1003	-------		Llegada
9384.1003		1		0.3785		14.5712		0.5525		7.7123			9398.6715	9391.8126	Salida
9391.8126		0		-------		-------		-------		-------			9398.6715	-------		Llegada
9398.6715		1		0.4752		11.1607		0.3774		12.6689			9409.8322	9411.3404	Llegada
9409.8322		2		0.9245		1.1782		0.0158		53.9449			9411.0104	9411.3404	Llegada
9411.0104		3		0.3433		16.0393		0.0696		34.6529			9427.0497	9411.3404	Salida
9411.3404		2		-------		-------		-------		-------			9427.0497	9445.6633	Llegada
9427.0497		3		0.1688		26.6863		0.8984		1.3934			9453.7361	9428.4432	Salida
