SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
1215.2670		0		-------		-------		-------		-------			1221.9374	-------		Llegada
1221.9374		1		0.9265		0.7638		0.2971		6.0677			1222.7012	1228.0051	Llegada
1222.7012		2		0.9703		0.3010		0.4116		4.4385			1223.0022	1227.1397	Llegada
1223.0022		3		0.6412		4.4434		0.6555		2.1116			1227.4456	1225.1138	Salida
1225.1138		2		-------		-------		-------		-------			1227.4456	1227.1397	Salida
1227.1397		1		-------		-------		-------		-------			1227.4456	1228.0051	Llegada
1227.4456		2		0.1635		18.1122		0.6171		2.4134			1245.5578	1228.0051	Salida
1228.0051		1		-------		-------		-------		-------			1245.5578	1229.8590	Salida
1229.8590		0		-------		-------		-------		-------			1245.5578	-------		Llegada
1245.5578		1		0.6581		4.1837		0.2190		7.5939			1249.7414	1253.1517	Llegada
1249.7414		2		0.9502		0.5106		0.8053		1.0828			1250.2521	1250.8242	Llegada
1250.2521		3		0.4051		9.0358		0.3972		4.6164			1259.2879	1250.8242	Salida
1250.8242		2		-------		-------		-------		-------			1259.2879	1253.1517	Salida
1253.1517		1		-------		-------		-------		-------			1259.2879	1254.8684	Salida
1254.8684		0		-------		-------		-------		-------			1259.2879	-------		Llegada
1259.2879		1		0.7153		3.3505		0.2147		7.6925			1262.6383	1266.9804	Llegada
1262.6383		2		0.1722		17.5894		0.4974		3.4918			1280.2277	1266.1301	Salida
1266.1301		1		-------		-------		-------		-------			1280.2277	1266.9804	Salida
1266.9804		0		-------		-------		-------		-------			1280.2277	-------		Llegada
1280.2277		1		0.7336		3.0981		0.0149		21.0370			1283.3258	1301.2647	Llegada
1283.3258		2		0.3297		11.0950		0.0006		36.9560			1294.4208	1301.2647	Llegada
1294.4208		3		0.3931		9.3370		0.8560		0.7771			1303.7577	1295.1979	Salida
1295.1979		2		-------		-------		-------		-------			1303.7577	1301.2647	Salida
1301.2647		1		-------		-------		-------		-------			1303.7577	1320.2817	Llegada
1303.7577		2		0.9850		0.1509		0.4412		4.0909			1303.9087	1307.8486	Llegada
1303.9087		3		0.5954		5.1848		0.7488		1.4464			1309.0935	1305.3551	Salida
1305.3551		2		-------		-------		-------		-------			1309.0935	1307.8486	Salida
1307.8486		1		-------		-------		-------		-------			1309.0935	1320.2817	Llegada
1309.0935		2		0.9860		0.1414		0.0648		13.6834			1309.2349	1320.2817	Llegada
1309.2349		3		0.5852		5.3586		0.9124		0.4582			1314.5934	1309.6931	Salida
1309.6931		2		-------		-------		-------		-------			1314.5934	1320.2817	Llegada
1314.5934		3		0.3619		10.1631		0.5555		2.9393			1324.7565	1317.5328	Salida
1317.5328		2		-------		-------		-------		-------			1324.7565	1320.2817	Salida
1320.2817		1		-------		-------		-------		-------			1324.7565	1322.7768	Salida
1322.7768		0		-------		-------		-------		-------			1324.7565	-------		Llegada
1324.7565		1		0.3240		11.2694		0.0032		28.7647			1336.0259	1353.5213	Llegada
1336.0259		2		0.2110		15.5574		0.4875		3.5925			1351.5833	1339.6184	Salida
1339.6184		1		-------		-------		-------		-------			1351.5833	1353.5213	Llegada
1351.5833		2		0.6203		4.7755		0.8692		0.7012			1356.3588	1352.2845	Salida
1352.2845		1		-------		-------		-------		-------			1356.3588	1353.5213	Salida
1353.5213		0		-------		-------		-------		-------			1356.3588	-------		Llegada
1356.3588		1		0.7065		3.4749		0.5705		2.8061			1359.8338	1359.1649	Salida
1359.1649		0		-------		-------		-------		-------			1359.8338	-------		Llegada
1359.8338		1		0.6744		3.9387		0.1116		10.9653			1363.7725	1370.7991	Llegada
1363.7725		2		0.9677		0.3280		0.3897		4.7113			1364.1005	1368.4838	Llegada
1364.1005		3		0.3263		11.2001		0.1400		9.8319			1375.3006	1368.4838	Salida
1368.4838		2		-------		-------		-------		-------			1375.3006	1370.7991	Salida
1370.7991		1		-------		-------		-------		-------			1375.3006	1373.9324	Salida
1373.9324		0		-------		-------		-------		-------			1375.3006	-------		Llegada
1375.3006		1		0.8871		1.1975		0.0599		14.0782			1376.4980	1389.3788	Llegada
1376.4980		2		0.1548		18.6532		0.2169		7.6423			1395.1512	1384.1404	Salida
1384.1404		1		-------		-------		-------		-------			1395.1512	1389.3788	Salida
1389.3788		0		-------		-------		-------		-------			1395.1512	-------		Llegada
1395.1512		1		0.0605		28.0539		0.5479		3.0079			1423.2051	1398.1591	Salida
1398.1591		0		-------		-------		-------		-------			1423.2051	-------		Llegada
1423.2051		1		0.0729		26.1844		0.0455		15.4500			1449.3896	1438.6551	Salida
1438.6551		0		-------		-------		-------		-------			1449.3896	-------		Llegada
1449.3896		1		0.9892		0.1088		0.6683		2.0148			1449.4984	1451.4043	Llegada
1449.4984		2		0.7943		2.3029		0.9751		0.1259			1451.8012	1449.6242	Salida
1449.6242		1		-------		-------		-------		-------			1451.8012	1451.4043	Salida
1451.4043		0		-------		-------		-------		-------			1451.8012	-------		Llegada
1451.8012		1		0.7331		3.1044		0.3795		4.8449			1454.9056	1456.6461	Llegada
1454.9056		2		0.8876		1.1927		0.0951		11.7665			1456.0983	1456.6461	Llegada
1456.0983		3		0.9350		0.6722		0.2116		7.7655			1456.7705	1456.6461	Salida
1456.6461		2		-------		-------		-------		-------			1456.7705	1463.8637	Llegada
1456.7705		3		0.0982		23.2046		0.1460		9.6201			1479.9751	1463.8637	Salida
1463.8637		2		-------		-------		-------		-------			1479.9751	1466.3906	Salida
1466.3906		1		-------		-------		-------		-------			1479.9751	1466.6721	Salida
1466.6721		0		-------		-------		-------		-------			1479.9751	-------		Llegada
1479.9751		1		0.6991		3.5800		0.7185		1.6528			1483.5551	1481.6278	Salida
1481.6278		0		-------		-------		-------		-------			1483.5551	-------		Llegada
1483.5551		1		0.0152		41.8821		0.4055		4.5128			1525.4372	1488.0679	Salida
1488.0679		0		-------		-------		-------		-------			1525.4372	-------		Llegada
1525.4372		1		0.2890		12.4117		0.6896		1.8581			1537.8489	1527.2953	Salida
1527.2953		0		-------		-------		-------		-------			1537.8489	-------		Llegada
1537.8489		1		0.5171		6.5951		0.2568		6.7977			1544.4441	1544.6466	Llegada
1544.4441		2		0.0794		25.3379		0.8434		0.8517			1569.7819	1544.6466	Salida
1544.6466		1		-------		-------		-------		-------			1569.7819	1545.2957	Salida
1545.2957		0		-------		-------		-------		-------			1569.7819	-------		Llegada
1569.7819		1		0.3967		9.2447		0.9665		0.1704			1579.0266	1569.9523	Salida
1569.9523		0		-------		-------		-------		-------			1579.0266	-------		Llegada
1579.0266		1		0.9032		1.0176		0.5516		2.9748			1580.0442	1582.0014	Llegada
1580.0442		2		0.1834		16.9625		0.9637		0.1847			1597.0067	1580.2289	Salida
1580.2289		1		-------		-------		-------		-------			1597.0067	1582.0014	Salida
1582.0014		0		-------		-------		-------		-------			1597.0067	-------		Llegada
1597.0067		1		0.0995		23.0727		0.2563		6.8073			1620.0794	1603.8140	Salida
1603.8140		0		-------		-------		-------		-------			1620.0794	-------		Llegada
1620.0794		1		0.0092		46.8502		0.0887		12.1118			1666.9296	1632.1912	Salida
1632.1912		0		-------		-------		-------		-------			1666.9296	-------		Llegada
1666.9296		1		0.9246		0.7836		0.8035		1.0937			1667.7133	1668.0233	Llegada
1667.7133		2		0.0639		27.5117		0.6578		2.0946			1695.2250	1668.0233	Salida
1668.0233		1		-------		-------		-------		-------			1695.2250	1669.8079	Salida
1669.8079		0		-------		-------		-------		-------			1695.2250	-------		Llegada
1695.2250		1		0.1830		16.9821		0.9514		0.2490			1712.2071	1695.4740	Salida
1695.4740		0		-------		-------		-------		-------			1712.2071	-------		Llegada
1712.2071		1		0.7528		2.8394		0.1180		10.6855			1715.0465	1722.8926	Llegada
1715.0465		2		0.1630		18.1392		0.8510		0.8065			1733.1856	1715.8530	Salida
1715.8530		1		-------		-------		-------		-------			1733.1856	1722.8926	Salida
1722.8926		0		-------		-------		-------		-------			1733.1856	-------		Llegada
1733.1856		1		0.2640		13.3175		0.8621		0.7420			1746.5031	1733.9276	Salida
1733.9276		0		-------		-------		-------		-------			1746.5031	-------		Llegada
1746.5031		1		0.5696		5.6288		0.2792		6.3793			1752.1319	1752.8825	Llegada
1752.1319		2		0.2676		13.1820		0.8586		0.7622			1765.3139	1752.8825	Salida
1752.8825		1		-------		-------		-------		-------			1765.3139	1752.8941	Salida
1752.8941		0		-------		-------		-------		-------			1765.3139	-------		Llegada
1765.3139		1		0.9688		0.3170		0.7847		1.2121			1765.6308	1766.5260	Llegada
1765.6308		2		0.1154		21.5942		0.0482		15.1662			1787.2250	1766.5260	Salida
1766.5260		1		-------		-------		-------		-------			1787.2250	1780.7970	Salida
1780.7970		0		-------		-------		-------		-------			1787.2250	-------		Llegada
1787.2250		1		0.6281		4.6505		0.5121		3.3458			1791.8755	1790.5709	Salida
1790.5709		0		-------		-------		-------		-------			1791.8755	-------		Llegada
1791.8755		1		0.0147		42.2256		0.5313		3.1617			1834.1011	1795.0372	Salida
1795.0372		0		-------		-------		-------		-------			1834.1011	-------		Llegada
1834.1011		1		0.0637		27.5322		0.1980		8.0967			1861.6333	1842.1978	Salida
1842.1978		0		-------		-------		-------		-------			1861.6333	-------		Llegada
1861.6333		1		0.4951		7.0304		0.1633		9.0622			1868.6636	1870.6955	Llegada
1868.6636		2		0.4543		7.8896		0.5043		3.4228			1876.5532	1870.6955	Salida
1870.6955		1		-------		-------		-------		-------			1876.5532	1872.0864	Salida
1872.0864		0		-------		-------		-------		-------			1876.5532	-------		Llegada
1876.5532		1		0.2520		13.7846		0.3789		4.8518			1890.3378	1881.4051	Salida
1881.4051		0		-------		-------		-------		-------			1890.3378	-------		Llegada
1890.3378		1		0.3079		11.7814		0.3158		5.7629			1902.1192	1896.1007	Salida
1896.1007		0		-------		-------		-------		-------			1902.1192	-------		Llegada
1902.1192		1		0.0367		33.0498		0.4909		3.5580			1935.1690	1905.6772	Salida
1905.6772		0		-------		-------		-------		-------			1935.1690	-------		Llegada
1935.1690		1		0.2672		13.1960		0.7895		1.1817			1948.3650	1936.3507	Salida
1936.3507		0		-------		-------		-------		-------			1948.3650	-------		Llegada
1948.3650		1		0.6089		4.9617		0.4303		4.2169			1953.3267	1952.5819	Salida
1952.5819		0		-------		-------		-------		-------			1953.3267	-------		Llegada
1953.3267		1		0.6405		4.4543		0.8729		0.6798			1957.7810	1954.0066	Salida
1954.0066		0		-------		-------		-------		-------			1957.7810	-------		Llegada
1957.7810		1		0.2923		12.2983		0.2101		7.8005			1970.0793	1965.5815	Salida
1965.5815		0		-------		-------		-------		-------			1970.0793	-------		Llegada
1970.0793		1		0.1521		18.8346		0.5600		2.8994			1988.9139	1972.9788	Salida
1972.9788		0		-------		-------		-------		-------			1988.9139	-------		Llegada
1988.9139		1		0.0687		26.7759		0.1209		10.5654			-------			1999.4794	Salida
1999.4794		0		-------		-------		-------		-------			-------		-------		Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #5

Tiempo_t		N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio		s_llegada	s_salida	s_evento
0.0000			0		0.3447		10.6513		-------		-------			10.6513		-------		Llegada
10.6513			1		0.1841		16.9216		0.1690		8.8886			27.5729		19.5399		Salida
19.5399			0		-------		-------		-------		-------			27.5729		-------		Llegada
27.5729			1		0.9728		0.2759		0.6963		1.8102			27.8489		29.3831		Llegada
27.8489			2		0.1837		16.9453		0.5041		3.4246			44.7942		29.3831		Salida
29.3831			1		-------		-------		-------		-------			44.7942		31.2734		Salida
31.2734			0		-------		-------		-------		-------			44.7942		-------		Llegada
44.7942			1		0.7600		2.7447		0.3817		4.8154			47.5389		49.6096		Llegada
47.5389			2		0.9992		0.0078		0.9232		0.3994			47.5467		47.9382		Llegada
47.5467			3		0.8360		1.7909		0.5035		3.4306			49.3376		47.9382		Salida
47.9382			2		-------		-------		-------		-------			49.3376		49.6096		Llegada
49.3376			3		0.1752		17.4183		0.2150		7.6861			66.7559		49.6096		Salida
49.6096			2		-------		-------		-------		-------			66.7559		50.9773		Salida
50.9773			1		-------		-------		-------		-------			66.7559		57.0237		Salida
57.0237			0		-------		-------		-------		-------			66.7559		-------		Llegada
66.7559			1		0.8114		2.0902		0.4910		3.5564			68.8461		70.3123		Llegada
68.8461			2		0.2517		13.7961		0.3022		5.9826			82.6422		70.3123		Salida
70.3123			1		-------		-------		-------		-------			82.6422		74.8288		Salida
74.8288			0		-------		-------		-------		-------			82.6422		-------		Llegada
82.6422			1		0.7583		2.7673		0.0412		15.9481			85.4095		98.5903		Llegada
85.4095			2		0.9111		0.9310		0.1885		8.3429			86.3405		93.7524		Llegada
86.3405			3		0.6817		3.8311		0.7840		1.2169			90.1716		87.5574		Salida
87.5574			2		-------		-------		-------		-------			90.1716		93.7524		Llegada
90.1716			3		0.4809		7.3218		0.8919		0.5723			97.4935		90.7439		Salida
90.7439			2		-------		-------		-------		-------			97.4935		93.7524		Salida
93.7524			1		-------		-------		-------		-------			97.4935		98.5903		Llegada
97.4935			2		0.9360		0.6610		0.0408		15.9931			98.1545		98.5903		Llegada
98.1545			3		0.9606		0.4022		0.0569		14.3322			98.5566		98.5903		Llegada
98.5566			4		0.3855		9.5321		0.1447		9.6653			108.0887	98.5903	Salida
98.5903			3		-------		-------		-------		-------			108.0887	108.2220	Llegada
108.0887		4		0.2259		14.8755		0.3583		5.1321			122.9642	108.2220	Salida
108.2220		3		-------		-------		-------		-------			122.9642	112.4867	Salida
112.4867		2		-------		-------		-------		-------			122.9642	113.2208	Salida
113.2208		1		-------		-------		-------		-------			122.9642	113.4865	Salida
113.4865		0		-------		-------		-------		-------			122.9642	-------		Llegada
122.9642		1		0.8410		1.7321		0.4096		4.4628			124.6964	127.4270	Llegada
124.6964		2		0.8624		1.4801		0.6009		2.5463			126.1765	127.2427	Llegada
126.1765		3		0.7913		2.3405		0.8616		0.7446			128.5170	126.9211	Salida
126.9211		2		-------		-------		-------		-------			128.5170	127.2427	Salida
127.2427		1		-------		-------		-------		-------			128.5170	127.4270	Salida
127.4270		0		-------		-------		-------		-------			128.5170	-------		Llegada
128.5170		1		0.5242		6.4594		0.6274		2.3312			134.9764	130.8481	Salida
130.8481		0		-------		-------		-------		-------			134.9764	-------		Llegada
134.9764		1		0.3652		10.0741		0.6994		1.7879			145.0504	136.7643	Salida
136.7643		0		-------		-------		-------		-------			145.0504	-------		Llegada
145.0504		1		0.8423		1.7158		0.1765		8.6709			146.7662	153.7214	Llegada
146.7662		2		0.1904		16.5870		0.0940		11.8216			163.3533	153.7214	Salida
153.7214		1		-------		-------		-------		-------			163.3533	158.5879	Salida
158.5879		0		-------		-------		-------		-------			163.3533	-------		Llegada
163.3533		1		0.4788		7.3650		0.9486		0.2636			170.7183	163.6169	Salida
163.6169		0		-------		-------		-------		-------			170.7183	-------		Llegada
170.7183		1		0.1352		20.0100		0.3899		4.7095			190.7283	175.4278	Salida
175.4278		0		-------		-------		-------		-------			190.7283	-------		Llegada
190.7283		1		0.1372		19.8660		0.8169		1.0110			210.5943	191.7393	Salida
191.7393		0		-------		-------		-------		-------			210.5943	-------		Llegada
210.5943		1		0.1739		17.4950		0.6180		2.4062			228.0893	213.0005	Salida
213.0005		0		-------		-------		-------		-------			228.0893	-------		Llegada
228.0893		1		0.7088		3.4419		0.1099		11.0410			231.5313	239.1304	Llegada
231.5313		2		0.6588		4.1728		0.6694		2.0071			235.7041	233.5383	Salida
233.5383		1		-------		-------		-------		-------			235.7041	239.1304	Llegada
235.7041		2		0.1668		17.9097		0.0443		15.5795			253.6137	239.1304	Salida
239.1304		1		-------		-------		-------		-------			253.6137	251.2836	Salida
251.2836		0		-------		-------		-------		-------			253.6137	-------		Llegada
253.6137		1		0.8141		2.0570		0.3927		4.6732			255.6707	258.2870	Llegada
255.6707		2		0.4026		9.0975		0.6550		2.1153			264.7682	257.7861	Salida
257.7861		1		-------		-------		-------		-------			264.7682	258.2870	Salida
258.2870		0		-------		-------		-------		-------			264.7682	-------		Llegada
264.7682		1		0.8023		2.2023		0.2650		6.6392			266.9705	271.4075	Llegada
266.9705		2		0.2560		13.6269		0.5937		2.6073			280.5975	269.5778	Salida
269.5778		1		-------		-------		-------		-------			280.5975	271.4075	Salida
271.4075		0		-------		-------		-------		-------			280.5975	-------		Llegada
280.5975		1		0.1267		20.6606		0.7801		1.2414			301.2581	281.8389	Salida
281.8389		0		-------		-------		-------		-------			301.2581	-------		Llegada
301.2581		1		0.2210		15.0952		0.4918		3.5479			316.3533	304.8060	Salida
304.8060		0		-------		-------		-------		-------			316.3533	-------		Llegada
316.3533		1		0.4795		7.3500		0.0634		13.7952			323.7033	330.1485	Llegada
323.7033		2		0.6684		4.0288		0.6699		2.0032			327.7321	325.7065	Salida
325.7065		1		-------		-------		-------		-------			327.7321	330.1485	Llegada
327.7321		2		0.1574		18.4919		0.1472		9.5805			346.2240	330.1485	Salida
330.1485		1		-------		-------		-------		-------			346.2240	337.3126	Salida
337.3126		0		-------		-------		-------		-------			346.2240	-------		Llegada
346.2240		1		0.6185		4.8040		0.2926		6.1454			351.0280	352.3693	Llegada
351.0280		2		0.5371		6.2164		0.7557		1.4006			357.2443	352.3693	Salida
352.3693		1		-------		-------		-------		-------			357.2443	352.4286	Salida
352.4286		0		-------		-------		-------		-------			357.2443	-------		Llegada
357.2443		1		0.1095		22.1182		0.7109		1.7059			379.3625	358.9503	Salida
358.9503		0		-------		-------		-------		-------			379.3625	-------		Llegada
379.3625		1		0.3737		9.8426		0.8183		1.0027			389.2051	380.3652	Salida
380.3652		0		-------		-------		-------		-------			389.2051	-------		Llegada
389.2051		1		0.8208		1.9745		0.0326		17.1246			391.1796	406.3297	Llegada
391.1796		2		0.4877		7.1812		0.9876		0.0623			398.3609	391.2419	Salida
391.2419		1		-------		-------		-------		-------			398.3609	406.3297	Llegada
398.3609		2		0.0769		25.6537		0.3017		5.9909			424.0146	404.3518	Salida
404.3518		1		-------		-------		-------		-------			424.0146	406.3297	Salida
406.3297		0		-------		-------		-------		-------			424.0146	-------		Llegada
424.0146		1		0.3803		9.6667		0.4795		3.6749			433.6813	427.6894	Salida
427.6894		0		-------		-------		-------		-------			433.6813	-------		Llegada
433.6813		1		0.9568		0.4418		0.1827		8.5001			434.1231	442.1814	Llegada
434.1231		2		0.7446		2.9496		0.2127		7.7382			437.0727	441.8613	Llegada
437.0727		3		0.7763		2.5317		0.8712		0.6892			439.6044	437.7619	Salida
437.7619		2		-------		-------		-------		-------			439.6044	441.8613	Llegada
439.6044		3		0.9929		0.0714		0.9974		0.0132			439.6757	439.6176	Salida
439.6176		2		-------		-------		-------		-------			439.6757	441.8613	Llegada
439.6757		3		0.3631		10.1309		0.4724		3.7497			449.8067	441.8613	Salida
441.8613		2		-------		-------		-------		-------			449.8067	442.1814	Salida
442.1814		1		-------		-------		-------		-------			449.8067	443.4255	Salida
443.4255		0		-------		-------		-------		-------			449.8067	-------		Llegada
449.8067		1		0.0607		28.0167		0.0315		17.2910			477.8234	467.0976	Salida
467.0976		0		-------		-------		-------		-------			477.8234	-------		Llegada
477.8234		1		0.1423		19.4994		0.2181		7.6146			497.3228	485.4380	Salida
485.4380		0		-------		-------		-------		-------			497.3228	-------		Llegada
497.3228		1		0.1787		17.2224		0.7608		1.3668			514.5452	498.6896	Salida
498.6896		0		-------		-------		-------		-------			514.5452	-------		Llegada
514.5452		1		0.5106		6.7210		0.7157		1.6723			521.2661	516.2175	Salida
516.2175		0		-------		-------		-------		-------			521.2661	-------		Llegada
521.2661		1		0.5165		6.6065		0.6201		2.3891			527.8727	523.6552	Salida
523.6552		0		-------		-------		-------		-------			527.8727	-------		Llegada
527.8727		1		0.4267		8.5178		0.8902		0.5814			536.3904	528.4541	Salida
528.4541		0		-------		-------		-------		-------			536.3904	-------		Llegada
536.3904		1		0.4384		8.2455		0.2475		6.9821			544.6360	543.3726	Salida
543.3726		0		-------		-------		-------		-------			544.6360	-------		Llegada
544.6360		1		0.9228		0.8036		0.9261		0.3839			545.4396	545.0198	Salida
545.0198		0		-------		-------		-------		-------			545.4396	-------		Llegada
545.4396		1		0.2351		14.4773		0.9997		0.0016			559.9169	545.4412	Salida
545.4412		0		-------		-------		-------		-------			559.9169	-------		Llegada
559.9169		1		0.2278		14.7911		0.6154		2.4270			574.7080	562.3439	Salida
562.3439		0		-------		-------		-------		-------			574.7080	-------		Llegada
574.7080		1		0.4792		7.3566		0.1846		8.4473			582.0646	583.1553	Llegada
582.0646		2		0.7981		2.2548		0.2237		7.4861			584.3195	583.1553	Salida
583.1553		1		-------		-------		-------		-------			584.3195	589.5508	Llegada
584.3195		2		0.3974		9.2290		0.5745		2.7715			593.5484	587.0910	Salida
587.0910		1		-------		-------		-------		-------			593.5484	589.5508	Salida
589.5508		0		-------		-------		-------		-------			593.5484	-------		Llegada
593.5484		1		0.0950		23.5393		0.3903		4.7048			617.0877	598.2532	Salida
598.2532		0		-------		-------		-------		-------			617.0877	-------		Llegada
617.0877		1		0.5718		5.5892		0.4581		3.9035			622.6769	620.9912	Salida
620.9912		0		-------		-------		-------		-------			622.6769	-------		Llegada
622.6769		1		0.8626		1.4775		0.6325		2.2901			624.1545	624.9670	Llegada
624.1545		2		0.4896		7.1422		0.0049		26.5649			631.2966	624.9670	Salida
624.9670		1		-------		-------		-------		-------			631.2966	650.7194	Llegada
631.2966		2		0.8506		1.6180		0.6682		2.0155			632.9147	633.3122	Llegada
632.9147		3		0.7657		2.6691		0.3612		5.0910			635.5837	633.3122	Salida
633.3122		2		-------		-------		-------		-------			635.5837	638.0056	Llegada
635.5837		3		0.3840		9.5719		0.2823		6.3247			645.1556	638.0056	Salida
638.0056		2		-------		-------		-------		-------			645.1556	641.9084	Salida
641.9084		1		-------		-------		-------		-------			645.1556	650.7194	Llegada
645.1556		2		0.9814		0.1879		0.8106		1.0497			645.3435	646.2053	Llegada
645.3435		3		0.1725		17.5743		0.4198		4.3397			662.9178	646.2053	Salida
646.2053		2		-------		-------		-------		-------			662.9178	649.6832	Salida
649.6832		1		-------		-------		-------		-------			662.9178	650.7194	Salida
650.7194		0		-------		-------		-------		-------			662.9178	-------		Llegada
662.9178		1		0.0581		28.4544		0.0953		11.7553			691.3722	674.6731	Salida
674.6731		0		-------		-------		-------		-------			691.3722	-------		Llegada
691.3722		1		0.3459		10.6157		0.2932		6.1343			701.9879	697.5065	Salida
697.5065		0		-------		-------		-------		-------			701.9879	-------		Llegada
701.9879		1		0.0949		23.5451		0.5738		2.7778			725.5329	704.7656	Salida
704.7656		0		-------		-------		-------		-------			725.5329	-------		Llegada
725.5329		1		0.9087		0.9578		0.5741		2.7745			726.4908	728.3075	Llegada
726.4908		2		0.7584		2.7658		0.7068		1.7351			729.2566	728.2259	Salida
728.2259		1		-------		-------		-------		-------			729.2566	728.3075	Salida
728.3075		0		-------		-------		-------		-------			729.2566	-------		Llegada
729.2566		1		0.7979		2.2580		0.1557		9.2979			731.5146	738.5545	Llegada
731.5146		2		0.2813		12.6847		0.8929		0.5666			744.1993	732.0812	Salida
732.0812		1		-------		-------		-------		-------			744.1993	738.5545	Salida
738.5545		0		-------		-------		-------		-------			744.1993	-------		Llegada
744.1993		1		0.5460		6.0515		0.8531		0.7945			750.2508	744.9938	Salida
744.9938		0		-------		-------		-------		-------			750.2508	-------		Llegada
750.2508		1		0.3510		10.4708		0.4086		4.4747			760.7216	754.7255	Salida
754.7255		0		-------		-------		-------		-------			760.7216	-------		Llegada
760.7216		1		0.4856		7.2232		0.8405		0.8686			767.9449	761.5902	Salida
761.5902		0		-------		-------		-------		-------			767.9449	-------		Llegada
767.9449		1		0.4136		8.8294		0.3362		5.4498			776.7743	773.3946	Salida
773.3946		0		-------		-------		-------		-------			776.7743	-------		Llegada
776.7743		1		0.5088		6.7574		0.1793		8.5932			783.5317	785.3675	Llegada
783.5317		2		0.6975		3.6029		0.8927		0.5672			787.1346	784.0990	Salida
784.0990		1		-------		-------		-------		-------			787.1346	785.3675	Salida
785.3675		0		-------		-------		-------		-------			787.1346	-------		Llegada
787.1346		1		0.4616		7.7313		0.6789		1.9367			794.8659	789.0713	Salida
789.0713		0		-------		-------		-------		-------			794.8659	-------		Llegada
794.8659		1		0.7034		3.5186		0.6341		2.2781			798.3845	797.1440	Salida
797.1440		0		-------		-------		-------		-------			798.3845	-------		Llegada
798.3845		1		0.0987		23.1590		0.7615		1.3624			821.5434	799.7469	Salida
799.7469		0		-------		-------		-------		-------			821.5434	-------		Llegada
821.5434		1		0.7293		3.1564		0.4446		4.0530			824.6998	825.5964	Llegada
824.6998		2		0.0547		29.0593		0.8243		0.9663			853.7591	825.5964	Salida
825.5964		1		-------		-------		-------		-------			853.7591	825.6661	Salida
825.6661		0		-------		-------		-------		-------			853.7591	-------		Llegada
853.7591		1		0.0183		39.9843		0.9634		0.1866			893.7434	853.9457	Salida
853.9457		0		-------		-------		-------		-------			893.7434	-------		Llegada
893.7434		1		0.3984		9.2032		0.7767		1.2634			902.9466	895.0068	Salida
895.0068		0		-------		-------		-------		-------			902.9466	-------		Llegada
902.9466		1		0.6702		4.0025		0.1963		8.1414			906.9491	911.0879	Llegada
906.9491		2		0.9325		0.6994		0.9514		0.2490			907.6484	907.1981	Salida
907.1981		1		-------		-------		-------		-------			907.6484	911.0879	Llegada
907.6484		2		0.0891		24.1754		0.4784		3.6861			931.8238	911.0879	Salida
911.0879		1		-------		-------		-------		-------			931.8238	911.3345	Salida
911.3345		0		-------		-------		-------		-------			931.8238	-------		Llegada
931.8238		1		0.8045		2.1753		0.4401		4.1037			933.9991	935.9276	Llegada
933.9991		2		0.8871		1.1982		0.2901		6.1872			935.1973	935.9276	Llegada
935.1973		3		0.2806		12.7069		0.3006		6.0091			947.9042	935.9276	Salida
935.9276		2		-------		-------		-------		-------			947.9042	940.1864	Salida
940.1864		1		-------		-------		-------		-------			947.9042	941.2065	Salida
941.2065		0		-------		-------		-------		-------			947.9042	-------		Llegada
947.9042		1		0.6264		4.6784		0.7894		1.1823			952.5826	949.0865	Salida
949.0865		0		-------		-------		-------		-------			952.5826	-------		Llegada
952.5826		1		0.4800		7.3407		0.3238		5.6377			959.9233	958.2202	Salida
958.2202		0		-------		-------		-------		-------			959.9233	-------		Llegada
959.9233		1		0.6822		3.8248		0.9415		0.3013			963.7481	960.2246	Salida
960.2246		0		-------		-------		-------		-------			963.7481	-------		Llegada
963.7481		1		0.0027		59.1693		0.3855		4.7655			1022.9174	968.5136	Salida
968.5136		0		-------		-------		-------		-------			1022.9174	-------		Llegada
1022.9174		1		0.5756		5.5239		0.1014		11.4448			1028.4412	1034.3622	Llegada
1028.4412		2		0.1470		19.1712		0.3049		5.9389			1047.6124	1034.3622	Salida
1034.3622		1		-------		-------		-------		-------			1047.6124	1034.3801	Salida
1034.3801		0		-------		-------		-------		-------			1047.6124	-------		Llegada
1047.6124		1		0.5460		6.0521		0.2017		8.0042			1053.6645	1055.6166	Llegada
1053.6645		2		0.1292		20.4668		0.5643		2.8608			1074.1313	1055.6166	Salida
1055.6166		1		-------		-------		-------		-------			1074.1313	1056.5252	Salida
1056.5252		0		-------		-------		-------		-------			1074.1313	-------		Llegada
1074.1313		1		0.1651		18.0128		0.5276		3.1975			1092.1441	1077.3288	Salida
1077.3288		0		-------		-------		-------		-------			1092.1441	-------		Llegada
1092.1441		1		0.3410		10.7581		0.8352		0.9002			1102.9021	1093.0442	Salida
1093.0442		0		-------		-------		-------		-------			1102.9021	-------		Llegada
1102.9021		1		0.7238		3.2321		0.2735		6.4827			1106.1342	1109.3848	Llegada
1106.1342		2		0.7867		2.3997		0.8130		1.0353			1108.5339	1107.1696	Salida
1107.1696		1		-------		-------		-------		-------			1108.5339	1109.3848	Llegada
