SIMULACION PARA EL MODELO - REPLICA #1

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
1670.5847	1	-------	-------	-------	-------	1671.1043	1675.4861	Llegada
1671.1043	2	0.6527	4.2662	0.0938	11.8343	1675.3704	1675.4861	Llegada
1675.3704	3	0.0044	54.1796	0.1858	8.4151	1729.5501	1675.4861	Salida
1675.4861	2	-------	-------	-------	-------	1729.5501	1682.9386	Salida
1682.9386	1	-------	-------	-------	-------	1729.5501	1683.7856	Salida
1683.7856	0	-------	-------	-------	-------	1729.5501	-------	Llegada
1729.5501	1	0.6957	3.6279	0.9911	0.0445	1733.1779	1729.5946	Salida
1729.5946	0	-------	-------	-------	-------	1733.1779	-------	Llegada
1733.1779	1	0.6743	3.9403	0.3440	5.3362	1737.1183	1738.5142	Llegada
1737.1183	2	0.4262	8.5288	0.2599	6.7372	1745.6470	1738.5142	Salida
1738.5142	1	-------	-------	-------	-------	1745.6470	1743.8554	Salida
1743.8554	0	-------	-------	-------	-------	1745.6470	-------	Llegada
1745.6470	1	0.5045	6.8414	0.4609	3.8734	1752.4885	1749.5204	Salida
1749.5204	0	-------	-------	-------	-------	1752.4885	-------	Llegada
1752.4885	1	0.2952	12.2008	0.6728	1.9813	1764.6893	1754.4697	Salida
1754.4697	0	-------	-------	-------	-------	1764.6893	-------	Llegada
1764.6893	1	0.4057	9.0208	0.0566	14.3611	1773.7101	1779.0504	Llegada
1773.7101	2	0.2831	12.6192	0.6474	2.1743	1786.3293	1775.8844	Salida
1775.8844	1	-------	-------	-------	-------	1786.3293	1779.0504	Salida
1779.0504	0	-------	-------	-------	-------	1786.3293	-------	Llegada
1786.3293	1	0.8449	1.6853	0.8211	0.9853	1788.0146	1787.3147	Salida
1787.3147	0	-------	-------	-------	-------	1788.0146	-------	Llegada
1788.0146	1	0.2027	15.9601	0.9367	0.3271	1803.9747	1788.3417	Salida
1788.3417	0	-------	-------	-------	-------	1803.9747	-------	Llegada
1803.9747	1	0.9191	0.8440	0.3483	5.2732	1804.8187	1809.2479	Llegada
1804.8187	2	0.8784	1.2965	0.0524	14.7403	1806.1153	1809.2479	Llegada
1806.1153	3	0.2143	15.4049	0.8302	0.9304	1821.5202	1807.0457	Salida
1807.0457	2	-------	-------	-------	-------	1821.5202	1809.2479	Salida
1809.2479	1	-------	-------	-------	-------	1821.5202	1819.5591	Salida
1819.5591	0	-------	-------	-------	-------	1821.5202	-------	Llegada
1821.5202	1	0.2759	12.8774	0.9840	0.0805	1834.3975	1821.6007	Salida
1821.6007	0	-------	-------	-------	-------	1834.3975	-------	Llegada
1834.3975	1	0.4876	7.1826	0.9286	0.3703	1841.5802	1834.7679	Salida
1834.7679	0	-------	-------	-------	-------	1841.5802	-------	Llegada
1841.5802	1	0.0778	25.5359	0.4920	3.5460	1867.1160	1845.1262	Salida
1845.1262	0	-------	-------	-------	-------	1867.1160	-------	Llegada
1867.1160	1	0.1144	21.6788	0.7735	1.2839	1888.7949	1868.3999	Salida
1868.3999	0	-------	-------	-------	-------	1888.7949	-------	Llegada
1888.7949	1	0.4832	7.2738	0.7888	1.1865	1896.0687	1889.9814	Salida
1889.9814	0	-------	-------	-------	-------	1896.0687	-------	Llegada
1896.0687	1	0.1175	21.4139	0.9094	0.4751	1917.4826	1896.5437	Salida
1896.5437	0	-------	-------	-------	-------	1917.4826	-------	Llegada
1917.4826	1	0.0487	30.2297	0.6220	2.3740	1947.7123	1919.8566	Salida
1919.8566	0	-------	-------	-------	-------	1947.7123	-------	Llegada
1947.7123	1	0.3702	9.9368	0.3439	5.3376	1957.6490	1953.0498	Salida
1953.0498	0	-------	-------	-------	-------	1957.6490	-------	Llegada
1957.6490	1	0.2949	12.2128	0.7759	1.2684	1969.8619	1958.9175	Salida
1958.9175	0	-------	-------	-------	-------	1969.8619	-------	Llegada
1969.8619	1	0.4004	9.1520	0.5780	2.7412	1979.0139	1972.6031	Salida
1972.6031	0	-------	-------	-------	-------	1979.0139	-------	Llegada
1979.0139	1	0.4233	8.5969	0.2453	7.0255	1987.6108	1986.0394	Salida
1986.0394	0	-------	-------	-------	-------	1987.6108	-------	Llegada
1987.6108	1	0.3991	9.1855	0.6260	2.3420	1996.7963	1989.9528	Salida
1989.9528	0	-------	-------	-------	-------	1996.7963	-------	Llegada
1996.7963	1	0.1820	17.0364	0.3182	5.7260	-------	2002.5224	Salida
2002.5224	0	-------	-------	-------	-------	-------	-------	Salida

--------------------------------------------------------------------------------------------------------------------

SIMULACION PARA EL MODELO - REPLICA #8

Tiempo_t	N(t)	r_llegada	ste_llegas	r_servicio 	st_servicio	s_llegada	s_salida	s_evento
0.0000	0	0.9743	0.2602	-------	-------	0.2602	-------	Llegada
0.2602	1	0.0604	28.0645	0.3706	4.9632	28.3246	5.2234	Salida
5.2234	0	-------	-------	-------	-------	28.3246	-------	Llegada
28.3246	1	0.1886	16.6816	0.8906	0.5792	45.0062	28.9038	Salida
28.9038	0	-------	-------	-------	-------	45.0062	-------	Llegada
45.0062	1	0.6465	4.3619	0.1726	8.7833	49.3682	53.7895	Llegada
49.3682	2	0.3782	9.7228	0.5751	2.7660	59.0910	52.1342	Salida
52.1342	1	-------	-------	-------	-------	59.0910	53.7895	Salida
53.7895	0	-------	-------	-------	-------	59.0910	-------	Llegada
59.0910	1	0.2504	13.8460	0.8703	0.6949	72.9370	59.7858	Salida
59.7858	0	-------	-------	-------	-------	72.9370	-------	Llegada
72.9370	1	0.6895	3.7176	0.0240	18.6568	76.6546	91.5938	Llegada
76.6546	2	0.3534	10.4008	0.4783	3.6879	87.0554	80.3425	Salida
80.3425	1	-------	-------	-------	-------	87.0554	91.5938	Llegada
87.0554	2	0.1415	19.5580	0.2628	6.6821	106.6134	91.5938	Salida
91.5938	1	-------	-------	-------	-------	106.6134	93.7374	Salida
93.7374	0	-------	-------	-------	-------	106.6134	-------	Llegada
106.6134	1	0.5269	6.4069	0.7635	1.3494	113.0203	107.9628	Salida
107.9628	0	-------	-------	-------	-------	113.0203	-------	Llegada
113.0203	1	0.6330	4.5728	0.8708	0.6918	117.5931	113.7120	Salida
113.7120	0	-------	-------	-------	-------	117.5931	-------	Llegada
117.5931	1	0.0583	28.4186	0.4089	4.4710	146.0117	122.0641	Salida
122.0641	0	-------	-------	-------	-------	146.0117	-------	Llegada
146.0117	1	0.2712	13.0480	0.6363	2.2606	159.0597	148.2723	Salida
148.2723	0	-------	-------	-------	-------	159.0597	-------	Llegada
159.0597	1	0.8322	1.8365	0.5166	3.3027	160.8962	162.3624	Llegada
160.8962	2	0.0354	33.4179	0.4582	3.9020	194.3140	162.3624	Salida
162.3624	1	-------	-------	-------	-------	194.3140	164.7981	Salida
164.7981	0	-------	-------	-------	-------	194.3140	-------	Llegada
194.3140	1	0.6986	3.5869	0.3535	5.1989	197.9010	199.5130	Llegada
197.9010	2	0.4325	8.3807	0.7590	1.3787	206.2817	199.2797	Salida
199.2797	1	-------	-------	-------	-------	206.2817	199.5130	Salida
199.5130	0	-------	-------	-------	-------	206.2817	-------	Llegada
206.2817	1	0.7241	3.2279	0.6211	2.3810	209.5095	208.6627	Salida
208.6627	0	-------	-------	-------	-------	209.5095	-------	Llegada
209.5095	1	0.6496	4.3136	0.3706	4.9629	213.8231	214.4724	Llegada
213.8231	2	0.7938	2.3097	0.0278	17.9055	216.1328	214.4724	Salida
214.4724	1	-------	-------	-------	-------	216.1328	231.7286	Llegada
216.1328	2	0.9457	0.5580	0.0442	15.5971	216.6909	231.7286	Llegada
216.6909	3	0.8981	1.0748	0.6352	2.2687	217.7656	218.9596	Llegada
217.7656	4	0.0681	26.8614	0.2515	6.9011	244.6270	218.9596	Salida
218.9596	3	-------	-------	-------	-------	244.6270	224.6667	Salida
224.6667	2	-------	-------	-------	-------	244.6270	231.7286	Salida
231.7286	1	-------	-------	-------	-------	244.6270	231.7299	Salida
231.7299	0	-------	-------	-------	-------	244.6270	-------	Llegada
244.6270	1	0.1135	21.7578	0.2096	7.8129	266.3849	252.4399	Salida
252.4399	0	-------	-------	-------	-------	266.3849	-------	Llegada
266.3849	1	0.5143	6.6493	0.6404	2.2279	273.0341	268.6128	Salida
268.6128	0	-------	-------	-------	-------	273.0341	-------	Llegada
273.0341	1	0.9731	0.2731	0.1473	9.5760	273.3072	282.6101	Llegada
273.3072	2	0.5112	6.7092	0.0314	17.3084	280.0164	282.6101	Llegada
280.0164	3	0.5562	5.8654	0.7825	1.2265	285.8818	281.2429	Salida
281.2429	2	-------	-------	-------	-------	285.8818	282.6101	Salida
282.6101	1	-------	-------	-------	-------	285.8818	290.6156	Llegada
285.8818	2	0.6677	4.0398	0.3885	4.7276	289.9216	290.6094	Llegada
289.9216	3	0.2990	12.0719	0.7030	1.7618	301.9935	290.6094	Salida
290.6094	2	-------	-------	-------	-------	301.9935	290.6156	Salida
290.6156	1	-------	-------	-------	-------	301.9935	291.6834	Salida
291.6834	0	-------	-------	-------	-------	301.9935	-------	Llegada
301.9935	1	0.8467	1.6640	0.9976	0.0119	303.6575	302.0054	Salida
302.0054	0	-------	-------	-------	-------	303.6575	-------	Llegada
303.6575	1	0.0566	28.7246	0.2792	6.3782	332.3822	310.0358	Salida
310.0358	0	-------	-------	-------	-------	332.3822	-------	Llegada
332.3822	1	0.7566	2.7888	0.7807	1.2379	335.1710	333.6201	Salida
333.6201	0	-------	-------	-------	-------	335.1710	-------	Llegada
335.1710	1	0.9004	1.0493	0.4063	4.5038	336.2203	339.6748	Llegada
336.2203	2	0.1513	18.8842	0.6941	1.8254	355.1045	338.0456	Salida
338.0456	1	-------	-------	-------	-------	355.1045	339.6748	Salida
339.6748	0	-------	-------	-------	-------	355.1045	-------	Llegada
355.1045	1	0.4341	8.3447	0.0970	11.6634	363.4492	366.7679	Llegada
363.4492	2	0.7383	3.0336	0.3322	5.5101	366.4828	366.7679	Llegada
366.4828	3	0.7323	3.1159	0.8065	1.0754	369.5987	366.7679	Salida
366.7679	2	-------	-------	-------	-------	369.5987	367.5582	Salida
367.5582	1	-------	-------	-------	-------	369.5987	368.9593	Salida
368.9593	0	-------	-------	-------	-------	369.5987	-------	Llegada
369.5987	1	0.5837	5.3832	0.8458	0.8374	374.9819	370.4361	Salida
370.4361	0	-------	-------	-------	-------	374.9819	-------	Llegada
374.9819	1	0.0161	41.3082	0.0980	11.6120	416.2902	386.5939	Salida
386.5939	0	-------	-------	-------	-------	416.2902	-------	Llegada
416.2902	1	0.4862	7.2103	0.9891	0.0546	423.5005	416.3448	Salida
416.3448	0	-------	-------	-------	-------	423.5005	-------	Llegada
423.5005	1	0.2454	14.0507	0.9975	0.0126	437.5512	423.5131	Salida
423.5131	0	-------	-------	-------	-------	437.5512	-------	Llegada
437.5512	1	0.0205	38.8700	0.8016	1.1057	476.4212	438.6569	Salida
438.6569	0	-------	-------	-------	-------	476.4212	-------	Llegada
476.4212	1	0.7800	2.4852	0.6882	1.8687	478.9063	478.2898	Salida
478.2898	0	-------	-------	-------	-------	478.9063	-------	Llegada
478.9063	1	0.1901	16.6032	0.0790	12.6920	495.5096	491.5983	Salida
491.5983	0	-------	-------	-------	-------	495.5096	-------	Llegada
495.5096	1	0.3912	9.3856	0.0368	16.5136	504.8952	512.0232	Llegada
504.8952	2	0.0766	25.6894	0.4477	4.0176	530.5845	508.9128	Salida
508.9128	1	-------	-------	-------	-------	530.5845	512.0232	Salida
512.0232	0	-------	-------	-------	-------	530.5845	-------	Llegada
530.5845	1	0.3160	11.5191	0.8332	0.9121	542.1036	531.4967	Salida
531.4967	0	-------	-------	-------	-------	542.1036	-------	Llegada
542.1036	1	0.2284	14.7649	0.2164	7.6527	556.8685	549.7563	Salida
549.7563	0	-------	-------	-------	-------	556.8685	-------	Llegada
556.8685	1	0.2395	14.2918	0.3797	4.8412	571.1603	561.7098	Salida
561.7098	0	-------	-------	-------	-------	571.1603	-------	Llegada
571.1603	1	0.9106	0.9369	0.6736	1.9755	572.0972	573.1359	Llegada
572.0972	2	0.4768	7.4069	0.6489	2.1624	579.5041	573.1359	Salida
573.1359	1	-------	-------	-------	-------	579.5041	574.2596	Salida
574.2596	0	-------	-------	-------	-------	579.5041	-------	Llegada
579.5041	1	0.0058	51.4818	0.2091	7.8255	630.9859	587.3296	Salida
587.3296	0	-------	-------	-------	-------	630.9859	-------	Llegada
630.9859	1	0.4554	7.8664	0.5895	2.6421	638.8522	633.6280	Salida
633.6280	0	-------	-------	-------	-------	638.8522	-------	Llegada
638.8522	1	0.0549	29.0282	0.4714	3.7598	667.8804	642.6120	Salida
642.6120	0	-------	-------	-------	-------	667.8804	-------	Llegada
667.8804	1	0.6876	3.7458	0.5411	3.0706	671.6263	670.9510	Salida
670.9510	0	-------	-------	-------	-------	671.6263	-------	Llegada
671.6263	1	0.4606	7.7528	0.9329	0.3472	679.3791	671.9734	Salida
671.9734	0	-------	-------	-------	-------	679.3791	-------	Llegada
679.3791	1	0.5386	6.1877	0.4811	3.6586	685.5668	683.0377	Salida
683.0377	0	-------	-------	-------	-------	685.5668	-------	Llegada
685.5668	1	0.7345	3.0853	0.3186	5.7197	688.6521	691.2864	Llegada
688.6521	2	0.1692	17.7643	0.9246	0.3920	706.4164	689.0441	Salida
689.0441	1	-------	-------	-------	-------	706.4164	691.2864	Salida
691.2864	0	-------	-------	-------	-------	706.4164	-------	Llegada
706.4164	1	0.3976	9.2242	0.5604	2.8952	715.6405	709.3116	Salida
709.3116	0	-------	-------	-------	-------	715.6405	-------	Llegada
715.6405	1	0.9614	0.3938	0.4742	3.7309	716.0343	719.3714	Llegada
716.0343	2	0.0082	48.0588	0.2774	6.4112	764.0931	719.3714	Salida
719.3714	1	-------	-------	-------	-------	764.0931	722.4455	Salida
722.4455	0	-------	-------	-------	-------	764.0931	-------	Llegada
764.0931	1	0.3074	11.7953	0.2366	7.2065	775.8884	771.2996	Salida
771.2996	0	-------	-------	-------	-------	775.8884	-------	Llegada
775.8884	1	0.4938	7.0555	0.5469	3.0172	782.9439	778.9056	Salida
778.9056	0	-------	-------	-------	-------	782.9439	-------	Llegada
782.9439	1	0.6164	4.8391	0.4044	4.5267	787.7830	787.4706	Salida
787.4706	0	-------	-------	-------	-------	787.7830	-------	Llegada
787.7830	1	0.2205	15.1169	0.0932	11.8676	802.8999	799.6506	Salida
799.6506	0	-------	-------	-------	-------	802.8999	-------	Llegada
802.8999	1	0.0533	29.3173	0.2263	7.4284	832.2172	810.3284	Salida
810.3284	0	-------	-------	-------	-------	832.2172	-------	Llegada
832.2172	1	0.3022	11.9660	0.5087	3.3797	844.1832	835.5969	Salida
835.5969	0	-------	-------	-------	-------	844.1832	-------	Llegada
844.1832	1	0.8159	2.0348	0.3571	5.1489	846.2180	849.3321	Llegada
846.2180	2	0.9801	0.2008	0.5035	3.4313	846.4188	849.3321	Llegada
846.4188	3	0.8982	1.0736	0.4407	4.0970	847.4924	849.3321	Llegada
847.4924	4	0.4364	8.2924	0.4368	4.1412	855.7847	849.3321	Salida
849.3321	3	-------	-------	-------	-------	855.7847	849.6493	Salida
849.6493	2	-------	-------	-------	-------	855.7847	850.5158	Salida
850.5158	1	-------	-------	-------	-------	855.7847	851.6336	Salida
851.6336	0	-------	-------	-------	-------	855.7847	-------	Llegada
855.7847	1	0.9218	0.8145	0.1709	8.8332	856.5992	864.6179	Llegada
856.5992	2	0.7554	2.8054	0.0910	11.9834	859.4046	864.6179	Llegada
859.4046	3	0.0955	23.4853	0.1529	9.3887	882.8900	864.6179	Salida
864.6179	2	-------	-------	-------	-------	882.8900	868.5827	Salida
868.5827	1	-------	-------	-------	-------	882.8900	868.7933	Salida
868.7933	0	-------	-------	-------	-------	882.8900	-------	Llegada
882.8900	1	0.6515	4.2855	0.0569	14.3329	887.1755	897.2228	Llegada
887.1755	2	0.6271	4.6663	0.6596	2.0804	891.8418	889.2558	Salida
889.2558	1	-------	-------	-------	-------	891.8418	897.2228	Llegada
891.8418	2	0.3343	10.9569	0.9345	0.3385	902.7987	892.1804	Salida
892.1804	1	-------	-------	-------	-------	902.7987	897.2228	Salida
897.2228	0	-------	-------	-------	-------	902.7987	-------	Llegada
902.7987	1	0.8963	1.0953	0.8281	0.9428	903.8940	903.7415	Salida
903.7415	0	-------	-------	-------	-------	903.8940	-------	Llegada
903.8940	1	0.4815	7.3093	0.5126	3.3411	911.2033	907.2351	Salida
907.2351	0	-------	-------	-------	-------	911.2033	-------	Llegada
911.2033	1	0.2326	14.5864	0.7020	1.7691	925.7897	912.9725	Salida
912.9725	0	-------	-------	-------	-------	925.7897	-------	Llegada
925.7897	1	0.6058	5.0125	0.2859	6.2613	930.8022	932.0510	Llegada
930.8022	2	0.9283	0.7435	0.9080	0.4826	931.5457	931.2848	Salida
931.2848	1	-------	-------	-------	-------	931.5457	932.0510	Llegada
931.5457	2	0.7945	2.3000	0.7442	1.4770	933.8457	932.0510	Salida
932.0510	1	-------	-------	-------	-------	933.8457	933.0228	Salida
933.0228	0	-------	-------	-------	-------	933.8457	-------	Llegada
933.8457	1	0.2651	13.2771	0.7747	1.2767	947.1229	935.1224	Salida
935.1224	0	-------	-------	-------	-------	947.1229	-------	Llegada
947.1229	1	0.2477	13.9560	0.1633	9.0612	961.0789	956.1840	Salida
956.1840	0	-------	-------	-------	-------	961.0789	-------	Llegada
961.0789	1	0.2154	15.3546	0.6841	1.8985	976.4335	962.9773	Salida
962.9773	0	-------	-------	-------	-------	976.4335	-------	Llegada
976.4335	1	0.6001	5.1066	0.1371	9.9340	981.5400	986.3674	Llegada
981.5400	2	0.8550	1.5668	0.3555	5.1714	983.1069	986.3674	Llegada
983.1069	3	0.2282	14.7774	0.9505	0.2539	997.8842	983.3608	Salida
983.3608	2	-------	-------	-------	-------	997.8842	986.3674	Salida
986.3674	1	-------	-------	-------	-------	997.8842	986.7115	Salida
986.7115	0	-------	-------	-------	-------	997.8842	-------	Llegada
997.8842	1	0.5084	6.7646	0.8796	0.6414	1004.6488	998.5256	Salida
998.5256	0	-------	-------	-------	-------	1004.6488	-------	Llegada
1004.6488	1	0.0074	49.0938	0.1355	9.9931	1053.7426	1014.6419	Salida
1014.6419	0	-------	-------	-------	-------	1053.7426	-------	Llegada
1053.7426	1	0.5392	6.1760	0.3417	5.3693	1059.9186	1059.1119	Salida
1059.1119	0	-------	-------	-------	-------	1059.9186	-------	Llegada
1059.9186	1	0.0701	26.5847	0.4355	4.1564	1086.5033	1064.0750	Salida
1064.0750	0	-------	-------	-------	-------	1086.5033	-------	Llegada
1086.5033	1	0.1698	17.7293	0.5515	2.9754	1104.2327	1089.4788	Salida
1089.4788	0	-------	-------	-------	-------	1104.2327	-------	Llegada
1104.2327	1	0.9481	0.5328	0.4024	4.5517	1104.7655	1108.7844	Llegada
1104.7655	2	0.2535	13.7235	0.5539	2.9540	1118.4889	1107.7195	Salida
1107.7195	1	-------	-------	-------	-------	1118.4889	1108.7844	Salida
1108.7844	0	-------	-------	-------	-------	1118.4889	-------	Llegada
1118.4889	1	0.6882	3.7361	0.1819	8.5227	1122.2251	1127.0117	Llegada
1122.2251	2	0.4619	7.7245	0.4828	3.6410	1129.9496	1125.8660	Salida
1125.8660	1	-------	-------	-------	-------	1129.9496	1127.0117	Salida
1127.0117	0	-------	-------	-------	-------	1129.9496	-------	Llegada
1129.9496	1	0.9261	0.7679	0.7270	1.5944	1130.7175	1131.5440	Llegada
1130.7175	2	0.2574	13.5697	0.1738	8.7502	1144.2871	1131.5440	Salida
1131.5440	1	-------	-------	-------	-------	1144.2871	1139.4677	Salida
1139.4677	0	-------	-------	-------	-------	1144.2871	-------	Llegada
1144.2871	1	0.8903	1.1625	0.4728	3.7454	1145.4497	1148.0326	Llegada
1145.4497	2	0.8578	1.5335	0.4904	3.5632	1146.9831	1148.0326	Llegada
1146.9831	3	0.6099	4.9441	0.7128	1.6927	1151.9272	1148.0326	Salida
1148.0326	2	-------	-------	-------	-------	1151.9272	1148.6758	Salida
1148.6758	1	-------	-------	-------	-------	1151.9272	1149.0128	Salida
1149.0128	0	-------	-------	-------	-------	1151.9272	-------	Llegada
1151.9272	1	0.8458	1.6744	0.8381	0.8832	1153.6016	1152.8104	Salida
1152.8104	0	-------	-------	-------	-------	1153.6016	-------	Llegada
1153.6016	1	0.6633	4.1054	0.3542	5.1888	1157.7070	1158.7904	Llegada
1157.7070	2	0.7177	3.3172	0.6707	1.9974	1161.0242	1158.7904	Salida
1158.7904	1	-------	-------	-------	-------	1161.0242	1159.7044	Salida
1159.7044	0	-------	-------	-------	-------	1161.0242	-------	Llegada
1161.0242	1	0.4898	7.1382	0.2569	6.7948	1168.1624	1167.8190	Salida
1167.8190	0	-------	-------	-------	-------	1168.1624	-------	Llegada
1168.1624	1	0.0124	43.9362	0.5598	2.9007	1212.0986	1171.0630	Salida
1171.0630	0	-------	-------	-------	-------	1212.0986	-------	Llegada
1212.0986	1	0.6924	3.6757	0.1822	8.5135	1215.7743	1220.6121	Llegada
1215.7743	2	0.1113	21.9517	0.6405	2.2273	1237.7260	1218.0016	Salida
1218.0016	1	-------	-------	-------	-------	1237.7260	1220.6121	Salida
1220.6121	0	-------	-------	-------	-------	1237.7260	-------	Llegada
1237.7260	1	0.5846	5.3687	0.3649	5.0413	1243.0947	1242.7674	Salida
1242.7674	0	-------	-------	-------	-------	1243.0947	-------	Llegada
1243.0947	1	0.1944	16.3777	0.2728	6.4947	1259.4724	1249.5894	Salida
1249.5894	0	-------	-------	-------	-------	1259.4724	-------	Llegada
1259.4724	1	0.5467	6.0384	0.6563	2.1057	1265.5108	1261.5781	Salida
1261.5781	0	-------	-------	-------	-------	1265.5108	-------	Llegada
1265.5108	1	0.7556	2.8024	0.4728	3.7455	1268.3132	1269.2564	Llegada
1268.3132	2	0.3833	9.5905	0.0130	21.6973	1277.9038	1269.2564	Salida
1269.2564	1	-------	-------	-------	-------	1277.9038	1290.0106	Llegada
1277.9038	2	0.6466	4.3610	0.2735	6.4822	1282.2648	1284.3859	Llegada
1282.2648	3	0.4858	7.2187	0.5044	3.4221	1289.4835	1284.3859	Salida
1284.3859	2	-------	-------	-------	-------	1289.4835	1285.6868	Salida
1285.6868	1	-------	-------	-------	-------	1289.4835	1290.0106	Llegada
1289.4835	2	0.7639	2.6937	0.0958	11.7289	1292.1772	1290.0106	Salida
1290.0106	1	-------	-------	-------	-------	1292.1772	1301.2124	Llegada
1292.1772	2	0.2172	15.2696	0.6097	2.4740	1307.4468	1294.6513	Salida
1294.6513	1	-------	-------	-------	-------	1307.4468	1301.2124	Salida
1301.2124	0	-------	-------	-------	-------	1307.4468	-------	Llegada
1307.4468	1	0.9339	0.6843	0.8805	0.6364	1308.1312	1308.0833	Salida
1308.0833	0	-------	-------	-------	-------	1308.1312	-------	Llegada
